time,x,y,z,ref_x,ref_y,ref_z
32.0006,-0.944867,0.950196,2.03228,-1.91514,-0.576417,2
32.0106,-0.949566,0.945454,2.03209,-1.91223,-0.585984,2
32.0206,-0.954236,0.940688,2.03211,-1.90928,-0.595536,2
32.0306,-0.958878,0.935898,2.0322,-1.90628,-0.605073,2
32.0406,-0.963493,0.931079,2.03239,-1.90323,-0.614595,2
32.0506,-0.968083,0.926236,2.03252,-1.90013,-0.624102,2
32.0606,-0.972654,0.921373,2.03244,-1.89699,-0.633593,2
32.0706,-0.977196,0.916479,2.03245,-1.8938,-0.643069,2
32.0806,-0.98171,0.911554,2.03258,-1.89056,-0.652528,2
32.0906,-0.986202,0.906603,2.03265,-1.88727,-0.661971,2
32.1006,-0.990672,0.901624,2.03276,-1.88394,-0.671397,2
32.1106,-0.995121,0.896619,2.03282,-1.88056,-0.680807,2
32.1206,-0.99955,0.891593,2.03276,-1.87713,-0.6902,2
32.1306,-1.00396,0.886545,2.03265,-1.87366,-0.699575,2
32.1406,-1.00834,0.881477,2.03258,-1.87014,-0.708933,2
32.1506,-1.0127,0.87639,2.03253,-1.86657,-0.718273,2
32.1606,-1.01703,0.871282,2.03256,-1.86296,-0.727596,2
32.1706,-1.02133,0.866154,2.03265,-1.8593,-0.7369,2
32.1806,-1.0256,0.86101,2.03262,-1.85559,-0.746185,2
32.1906,-1.02985,0.855844,2.03265,-1.85183,-0.755452,2
32.2006,-1.03407,0.850652,2.03278,-1.84803,-0.7647,2
32.2106,-1.03826,0.845436,2.03283,-1.84419,-0.77393,2
32.2206,-1.04243,0.840201,2.03272,-1.8403,-0.783139,2
32.2306,-1.04657,0.834943,2.03253,-1.83636,-0.792329,2
32.2406,-1.05068,0.829652,2.03249,-1.83238,-0.8015,2
32.2506,-1.05476,0.824326,2.03265,-1.82835,-0.81065,2
32.2606,-1.05881,0.818969,2.03284,-1.82427,-0.81978,2
32.2706,-1.06285,0.813583,2.03308,-1.82015,-0.828889,2
32.2806,-1.06685,0.80817,2.03329,-1.81598,-0.837978,2
32.2906,-1.07084,0.802735,2.03336,-1.81177,-0.847046,2
32.3006,-1.0748,0.797273,2.03348,-1.80751,-0.856093,2
32.3106,-1.07874,0.791786,2.0336,-1.80321,-0.865118,2
32.3206,-1.08266,0.78628,2.03354,-1.79886,-0.874122,2
32.3306,-1.08656,0.780753,2.03341,-1.79447,-0.883104,2
32.3406,-1.09043,0.7752,2.03332,-1.79003,-0.892064,2
32.3506,-1.09428,0.769624,2.03327,-1.78555,-0.901001,2
32.3606,-1.09809,0.764024,2.0333,-1.78103,-0.909916,2
32.3706,-1.10188,0.758403,2.03337,-1.77645,-0.918808,2
32.3806,-1.10565,0.752766,2.03338,-1.77184,-0.927678,2
32.3906,-1.10939,0.747114,2.03329,-1.76718,-0.936524,2
32.4006,-1.11311,0.741447,2.03319,-1.76248,-0.945346,2
32.4106,-1.1168,0.735764,2.03309,-1.75773,-0.954145,2
32.4206,-1.12047,0.730069,2.03303,-1.75294,-0.96292,2
32.4306,-1.1241,0.724362,2.03296,-1.7481,-0.971672,2
32.4406,-1.12772,0.718644,2.03283,-1.74322,-0.980398,2
32.4506,-1.13131,0.712914,2.03271,-1.7383,-0.989101,2
32.4606,-1.13486,0.707172,2.03266,-1.73333,-0.997778,2
32.4706,-1.13839,0.701421,2.03256,-1.72832,-1.00643,2
32.4806,-1.14188,0.69566,2.03241,-1.72327,-1.01506,2
32.4906,-1.14535,0.689887,2.03232,-1.71817,-1.02366,2
32.5006,-1.14878,0.684105,2.03218,-1.71303,-1.03224,2
32.5106,-1.15218,0.678307,2.03211,-1.70785,-1.04079,2
32.5205,-1.15555,0.672491,2.03221,-1.70263,-1.04931,2
32.5305,-1.15889,0.666658,2.03234,-1.69736,-1.05781,2
32.5405,-1.16222,0.66081,2.03238,-1.69205,-1.06628,2
32.5505,-1.16552,0.654949,2.03232,-1.6867,-1.07473,2
32.5605,-1.16879,0.64907,2.03239,-1.68131,-1.08315,2
32.5705,-1.17204,0.643176,2.03246,-1.67587,-1.09154,2
32.5805,-1.17526,0.637271,2.03236,-1.67039,-1.0999,2
32.5905,-1.17847,0.631351,2.03226,-1.66487,-1.10824,2
32.6005,-1.18164,0.625413,2.03233,-1.65931,-1.11655,2
32.6105,-1.1848,0.619457,2.03244,-1.65371,-1.12483,2
32.6205,-1.18793,0.61349,2.03238,-1.64807,-1.13308,2
32.6305,-1.19103,0.607508,2.03238,-1.64238,-1.14131,2
32.6405,-1.1941,0.60151,2.03251,-1.63665,-1.1495,2
32.6505,-1.19714,0.595501,2.03273,-1.63089,-1.15767,2
32.6605,-1.20014,0.589481,2.03293,-1.62508,-1.16581,2
32.6705,-1.20312,0.583451,2.03305,-1.61923,-1.17392,2
32.6805,-1.20607,0.57741,2.03307,-1.61334,-1.182,2
32.6905,-1.209,0.57136,2.03289,-1.60741,-1.19005,2
32.7005,-1.2119,0.5653,2.03261,-1.60144,-1.19807,2
32.7105,-1.21477,0.559225,2.03233,-1.59544,-1.20606,2
32.7205,-1.2176,0.553132,2.03216,-1.58939,-1.21402,2
32.7305,-1.22041,0.54702,2.03207,-1.5833,-1.22195,2
32.7405,-1.22319,0.540888,2.03196,-1.57717,-1.22985,2
32.7505,-1.22593,0.534732,2.03204,-1.571,-1.23772,2
32.7605,-1.22864,0.528553,2.03219,-1.56479,-1.24556,2
32.7705,-1.23133,0.52236,2.03225,-1.55855,-1.25337,2
32.7805,-1.23399,0.516154,2.03225,-1.55226,-1.26114,2
32.7905,-1.23663,0.509938,2.03221,-1.54594,-1.26889,2
32.8005,-1.23924,0.503714,2.0322,-1.53958,-1.2766,2
32.8105,-1.24181,0.497484,2.03222,-1.53317,-1.28428,2
32.8205,-1.24436,0.491249,2.03214,-1.52673,-1.29193,2
32.8305,-1.24687,0.485007,2.03197,-1.52026,-1.29955,2
32.8405,-1.24935,0.478756,2.03182,-1.51374,-1.30713,2
32.8505,-1.2518,0.472489,2.03183,-1.50719,-1.31468,2
32.8605,-1.25421,0.466209,2.03198,-1.5006,-1.3222,2
32.8705,-1.25659,0.459919,2.03209,-1.49397,-1.32968,2
32.8805,-1.25894,0.453619,2.03219,-1.4873,-1.33714,2
32.8905,-1.26127,0.447311,2.03221,-1.4806,-1.34455,2
32.9005,-1.26356,0.440997,2.03221,-1.47386,-1.35194,2
32.9105,-1.26581,0.434675,2.03228,-1.46708,-1.35929,2
32.9205,-1.26803,0.428348,2.03232,-1.46027,-1.36661,2
32.9305,-1.27022,0.422016,2.03234,-1.45342,-1.37389,2
32.9405,-1.27237,0.415678,2.03231,-1.44653,-1.38114,2
32.9505,-1.2745,0.409334,2.03216,-1.43961,-1.38835,2
32.9605,-1.27659,0.40298,2.03196,-1.43265,-1.39553,2
32.9705,-1.27864,0.396612,2.03199,-1.42566,-1.40268,2
32.9805,-1.28065,0.390231,2.03214,-1.41863,-1.40979,2
32.9905,-1.28263,0.383839,2.0322,-1.41156,-1.41686,2
33.0005,-1.28458,0.377439,2.03216,-1.40446,-1.4239,2
33.0105,-1.2865,0.37103,2.03221,-1.39732,-1.4309,2
33.0205,-1.28838,0.364612,2.03228,-1.39015,-1.43787,2
33.0305,-1.29023,0.358187,2.03222,-1.38295,-1.4448,2
33.0405,-1.29204,0.35175,2.03221,-1.37571,-1.4517,2
33.0505,-1.29381,0.345297,2.03234,-1.36843,-1.45856,2
33.0605,-1.29555,0.338831,2.03245,-1.36112,-1.46538,2
33.0705,-1.29727,0.332357,2.03239,-1.35378,-1.47217,2
33.0805,-1.29894,0.325872,2.0324,-1.34641,-1.47892,2
33.0905,-1.30059,0.319374,2.03246,-1.339,-1.48563,2
33.1005,-1.3022,0.312868,2.03247,-1.33155,-1.4923,2
33.1105,-1.30379,0.306355,2.03243,-1.32408,-1.49894,2
33.1204,-1.30535,0.299835,2.03237,-1.31657,-1.50554,2
33.1304,-1.30688,0.293306,2.03231,-1.30902,-1.5121,2
33.1404,-1.30838,0.286772,2.03219,-1.30145,-1.51863,2
33.1504,-1.30984,0.28023,2.0322,-1.29384,-1.52512,2
33.1604,-1.31127,0.273681,2.03223,-1.2862,-1.53157,2
33.1704,-1.31267,0.267126,2.03212,-1.27853,-1.53798,2
33.1804,-1.31404,0.260566,2.03196,-1.27082,-1.54435,2
33.1904,-1.31537,0.254,2.0319,-1.26308,-1.55068,2
33.2004,-1.31666,0.247428,2.03192,-1.25532,-1.55698,2
33.2104,-1.31791,0.240853,2.03195,-1.24752,-1.56323,2
33.2204,-1.31912,0.234275,2.03198,-1.23969,-1.56945,2
33.2304,-1.3203,0.227696,2.03185,-1.23183,-1.57563,2
33.2404,-1.32144,0.221112,2.03171,-1.22393,-1.58177,2
33.2504,-1.32253,0.214519,2.03171,-1.21601,-1.58787,2
33.2604,-1.32357,0.207916,2.0318,-1.20806,-1.59392,2
33.2704,-1.32459,0.201304,2.03184,-1.20007,-1.59994,2
33.2804,-1.32557,0.194686,2.03176,-1.19206,-1.60592,2
33.2904,-1.32651,0.188061,2.03169,-1.18402,-1.61186,2
33.3004,-1.32742,0.181429,2.03172,-1.17595,-1.61776,2
33.3104,-1.32829,0.174792,2.0318,-1.16784,-1.62362,2
33.3204,-1.32913,0.168152,2.03181,-1.15971,-1.62944,2
33.3304,-1.32994,0.16151,2.03176,-1.15155,-1.63522,2
33.3404,-1.33071,0.154866,2.0317,-1.14336,-1.64095,2
33.3504,-1.33145,0.148218,2.03167,-1.13514,-1.64665,2
33.3604,-1.33215,0.141568,2.03172,-1.1269,-1.6523,2
33.3704,-1.33282,0.134915,2.03177,-1.11862,-1.65791,2
33.3804,-1.33346,0.128261,2.03163,-1.11032,-1.66349,2
33.3904,-1.33406,0.121606,2.03159,-1.10199,-1.66902,2
33.4004,-1.33462,0.114948,2.03171,-1.09364,-1.6745,2
33.4104,-1.33516,0.108286,2.0318,-1.08525,-1.67995,2
33.4204,-1.33566,0.10162,2.03183,-1.07684,-1.68535,2
33.4304,-1.33613,0.0949481,2.03182,-1.0684,-1.69072,2
33.4404,-1.33658,0.0882723,2.03184,-1.05993,-1.69604,2
33.4504,-1.33699,0.0815954,2.03181,-1.05144,-1.70131,2
33.4604,-1.33737,0.0749196,2.03177,-1.04292,-1.70655,2
33.4704,-1.33772,0.0682471,2.03169,-1.03438,-1.71174,2
33.4804,-1.33804,0.0615795,2.03158,-1.02581,-1.71689,2
33.4904,-1.33833,0.0549171,2.03146,-1.01721,-1.722,2
33.5004,-1.33859,0.0482589,2.03138,-1.00859,-1.72706,2
33.5104,-1.33882,0.0416034,2.03144,-0.999946,-1.73208,2
33.5204,-1.33902,0.0349497,2.03151,-0.991275,-1.73706,2
33.5304,-1.33919,0.0282983,2.03143,-0.982579,-1.74199,2
33.5404,-1.33933,0.0216492,2.0314,-0.973858,-1.74688,2
33.5504,-1.33943,0.0150019,2.0314,-0.965113,-1.75173,2
33.5604,-1.33951,0.00835641,2.0313,-0.956344,-1.75653,2
33.5704,-1.33957,0.00171249,2.03112,-0.947551,-1.76129,2
33.5804,-1.33959,-0.00493226,2.03094,-0.938734,-1.76601,2
33.5904,-1.33957,-0.0115813,2.03101,-0.929894,-1.77068,2
33.6004,-1.33952,-0.0182338,2.03108,-0.92103,-1.7753,2
33.6104,-1.33944,-0.0248877,2.03111,-0.912144,-1.77989,2
33.6204,-1.33932,-0.0315426,2.03124,-0.903234,-1.78442,2
33.6304,-1.33917,-0.0381977,2.03132,-0.894302,-1.78892,2
33.6404,-1.339,-0.0448515,2.03121,-0.885348,-1.79337,2
33.6504,-1.33879,-0.0515042,2.03107,-0.876372,-1.79777,2
33.6604,-1.33855,-0.0581558,2.03098,-0.867374,-1.80213,2
33.6704,-1.33828,-0.0648059,2.03096,-0.858354,-1.80644,2
33.6804,-1.33798,-0.0714544,2.03094,-0.849312,-1.81071,2
33.6904,-1.33765,-0.0780997,2.03087,-0.84025,-1.81493,2
33.7004,-1.33728,-0.0847401,2.03085,-0.831166,-1.81911,2
33.7104,-1.33688,-0.0913751,2.03084,-0.822062,-1.82324,2
33.7203,-1.33645,-0.0980047,2.03082,-0.812937,-1.82733,2
33.7303,-1.33598,-0.104629,2.03068,-0.803792,-1.83137,2
33.7403,-1.33549,-0.111245,2.03052,-0.794626,-1.83537,2
33.7503,-1.33495,-0.117853,2.03043,-0.785441,-1.83932,2
33.7603,-1.33437,-0.124454,2.03054,-0.776236,-1.84322,2
33.7703,-1.33376,-0.131052,2.03059,-0.767012,-1.84708,2
33.7803,-1.33312,-0.137645,2.03044,-0.757769,-1.85089,2
33.7903,-1.33245,-0.144233,2.03027,-0.748506,-1.85465,2
33.8003,-1.33174,-0.150815,2.03015,-0.739225,-1.85837,2
33.8103,-1.331,-0.157391,2.03015,-0.729926,-1.86204,2
33.8203,-1.33022,-0.163961,2.03005,-0.720608,-1.86567,2
33.8303,-1.32941,-0.170523,2.0299,-0.711272,-1.86925,2
33.8403,-1.32856,-0.177079,2.02987,-0.701919,-1.87278,2
33.8503,-1.32766,-0.183628,2.03003,-0.692548,-1.87627,2
33.8603,-1.32673,-0.190172,2.03019,-0.683159,-1.87971,2
33.8703,-1.32575,-0.196713,2.03032,-0.673754,-1.8831,2
33.8803,-1.32474,-0.203251,2.03041,-0.664332,-1.88644,2
33.8903,-1.3237,-0.209785,2.03032,-0.654893,-1.88974,2
33.9003,-1.32263,-0.216315,2.03021,-0.645437,-1.89299,2
33.9103,-1.32153,-0.222842,2.03018,-0.635966,-1.89619,2
33.9203,-1.32038,-0.229363,2.03023,-0.626479,-1.89935,2
33.9303,-1.31921,-0.235878,2.03025,-0.616976,-1.90246,2
33.9403,-1.31801,-0.242385,2.03021,-0.607458,-1.90552,2
33.9503,-1.31677,-0.248885,2.03029,-0.597924,-1.90853,2
33.9603,-1.3155,-0.255378,2.03038,-0.588376,-1.9115,2
33.9703,-1.31419,-0.261866,2.03039,-0.578812,-1.91441,2
33.9803,-1.31285,-0.268347,2.03052,-0.569235,-1.91728,2
33.9903,-1.31146,-0.274821,2.03064,-0.559643,-1.9201,2
34.0003,-1.31004,-0.281289,2.03073,-0.550037,-1.92288,2
34.0103,-1.30858,-0.287752,2.03085,-0.540417,-1.9256,2
34.0203,-1.30708,-0.29421,2.03098,-0.530784,-1.92828,2
34.0303,-1.30554,-0.300666,2.03115,-0.521138,-1.93091,2
34.0403,-1.30396,-0.30712,2.03135,-0.511478,-1.93349,2
34.0503,-1.30235,-0.313572,2.03148,-0.501806,-1.93602,2
34.0603,-1.3007,-0.320018,2.0315,-0.492122,-1.93851,2
34.0703,-1.29901,-0.326457,2.03148,-0.482424,-1.94094,2
34.0803,-1.29729,-0.332889,2.03144,-0.472715,-1.94333,2
34.0903,-1.29553,-0.339313,2.03143,-0.462995,-1.94567,2
34.1003,-1.29374,-0.34573,2.03144,-0.453262,-1.94796,2
34.1103,-1.29193,-0.352139,2.03127,-0.443518,-1.9502,2
34.1203,-1.29008,-0.358537,2.03108,-0.433763,-1.9524,2
34.1303,-1.28819,-0.364921,2.03112,-0.423998,-1.95454,2
34.1403,-1.28625,-0.371294,2.03125,-0.414221,-1.95663,2
34.1503,-1.28428,-0.377658,2.03137,-0.404435,-1.95868,2
34.1603,-1.28229,-0.384014,2.03137,-0.394638,-1.96068,2
34.1703,-1.28026,-0.39036,2.03129,-0.384831,-1.96263,2
34.1803,-1.27819,-0.396694,2.03126,-0.375015,-1.96453,2
34.1903,-1.2761,-0.403016,2.03124,-0.365189,-1.96638,2
34.2003,-1.27397,-0.409325,2.03126,-0.355355,-1.96818,2
34.2103,-1.2718,-0.415621,2.03127,-0.345511,-1.96993,2
34.2203,-1.2696,-0.421903,2.03124,-0.335659,-1.97163,2
34.2303,-1.26736,-0.428169,2.03133,-0.325798,-1.97329,2
34.2403,-1.26509,-0.434422,2.03143,-0.315929,-1.97489,2
34.2503,-1.26279,-0.440663,2.03156,-0.306053,-1.97644,2
34.2603,-1.26044,-0.446892,2.03174,-0.296168,-1.97795,2
34.2703,-1.25806,-0.453108,2.0319,-0.286276,-1.97941,2
34.2803,-1.25564,-0.459313,2.03202,-0.276378,-1.98081,2
34.2903,-1.2532,-0.465505,2.03206,-0.266472,-1.98217,2
34.3003,-1.25072,-0.471683,2.03205,-0.256559,-1.98348,2
34.3102,-1.24822,-0.477847,2.03198,-0.24664,-1.98473,2
34.3202,-1.24569,-0.483997,2.03189,-0.236715,-1.98594,2
34.3302,-1.24312,-0.490133,2.03185,-0.226784,-1.9871,2
34.3402,-1.24052,-0.496255,2.03195,-0.216848,-1.98821,2
34.3502,-1.23788,-0.502363,2.03209,-0.206906,-1.98927,2
34.3602,-1.23521,-0.508459,2.03215,-0.196958,-1.99028,2
34.3702,-1.23249,-0.514546,2.03219,-0.187006,-1.99124,2
34.3802,-1.22975,-0.520622,2.0322,-0.17705,-1.99215,2
34.3902,-1.22698,-0.526687,2.03215,-0.167088,-1.99301,2
34.4002,-1.22417,-0.532741,2.0321,-0.157123,-1.99382,2
34.4102,-1.22133,-0.538783,2.03203,-0.147154,-1.99458,2
34.4202,-1.21846,-0.544815,2.03186,-0.137181,-1.99529,2
34.4302,-1.21556,-0.550834,2.03169,-0.127204,-1.99595,2
34.4402,-1.21263,-0.556838,2.03159,-0.117224,-1.99656,2
34.4502,-1.20965,-0.56283,2.03161,-0.107242,-1.99712,2
34.4602,-1.20664,-0.568811,2.03164,-0.0972567,-1.99763,2
34.4702,-1.2036,-0.574781,2.03163,-0.087269,-1.9981,2
34.4802,-1.20053,-0.580738,2.03168,-0.0772792,-1.99851,2
34.4902,-1.19743,-0.586682,2.03167,-0.0672874,-1.99887,2
34.5002,-1.19431,-0.592615,2.0315,-0.0572939,-1.99918,2
34.5102,-1.19116,-0.598534,2.03135,-0.047299,-1.99944,2
34.5202,-1.18797,-0.604436,2.03136,-0.0373029,-1.99965,2
34.5302,-1.18474,-0.610324,2.03152,-0.0273059,-1.99981,2
34.5402,-1.18149,-0.6162,2.03169,-0.0173083,-1.99993,2
34.5502,-1.1782,-0.622065,2.03182,-0.00731013,-1.99999,2
34.5602,-1.17488,-0.62792,2.03194,0.00268818,-2,2
34.5702,-1.17153,-0.633764,2.03198,0.0126864,-1.99996,2
34.5802,-1.16815,-0.639595,2.03205,0.0226843,-1.99987,2
34.5902,-1.16474,-0.645414,2.03211,0.0326817,-1.99973,2
34.6002,-1.16131,-0.65122,2.03211,0.0426782,-1.99954,2
34.6102,-1.15785,-0.657013,2.03211,0.0526737,-1.99931,2
34.6202,-1.15436,-0.662791,2.03204,0.0626678,-1.99902,2
34.6302,-1.15085,-0.668553,2.03197,0.0726604,-1.99868,2
34.6402,-1.14731,-0.674297,2.03193,0.0826512,-1.99829,2
34.6502,-1.14374,-0.680022,2.032,0.0926399,-1.99785,2
34.6602,-1.14015,-0.68573,2.03198,0.102626,-1.99737,2
34.6702,-1.13653,-0.691423,2.03186,0.11261,-1.99683,2
34.6802,-1.13288,-0.697098,2.03186,0.122591,-1.99624,2
34.6902,-1.12919,-0.702757,2.03195,0.132569,-1.9956,2
34.7002,-1.12548,-0.7084,2.03204,0.142544,-1.99491,2
34.7102,-1.12173,-0.714029,2.03205,0.152515,-1.99418,2
34.7202,-1.11796,-0.719644,2.03208,0.162482,-1.99339,2
34.7302,-1.11416,-0.725245,2.03208,0.172445,-1.99255,2
34.7402,-1.11033,-0.730833,2.032,0.182404,-1.99166,2
34.7502,-1.10648,-0.736403,2.03204,0.192358,-1.99073,2
34.7602,-1.1026,-0.741957,2.0321,0.202308,-1.98974,2
34.7702,-1.09869,-0.747494,2.03223,0.212252,-1.98871,2
34.7802,-1.09476,-0.753015,2.03236,0.222192,-1.98762,2
34.7902,-1.0908,-0.75852,2.03236,0.232125,-1.98648,2
34.8002,-1.08682,-0.764007,2.03247,0.242053,-1.9853,2
34.8102,-1.08281,-0.769478,2.03253,0.251975,-1.98406,2
34.8202,-1.07877,-0.774934,2.03244,0.26189,-1.98278,2
34.8302,-1.07471,-0.780374,2.03245,0.271799,-1.98145,2
34.8402,-1.07061,-0.785797,2.03258,0.281701,-1.98006,2
34.8502,-1.06649,-0.791207,2.03273,0.291596,-1.97863,2
34.8602,-1.06234,-0.796605,2.0328,0.301484,-1.97715,2
34.8702,-1.05817,-0.80199,2.03274,0.311364,-1.97561,2
34.8802,-1.05397,-0.807359,2.03269,0.321237,-1.97403,2
34.8902,-1.04974,-0.812708,2.03286,0.331101,-1.9724,2
34.9002,-1.04549,-0.818043,2.03302,0.340958,-1.97072,2
34.9101,-1.04121,-0.823362,2.03308,0.350805,-1.96899,2
34.9201,-1.03691,-0.828665,2.03311,0.360644,-1.96722,2
34.9301,-1.0326,-0.833952,2.03304,0.370474,-1.96539,2
34.9401,-1.02827,-0.83922,2.03295,0.380295,-1.96351,2
34.9501,-1.02391,-0.844468,2.0329,0.390106,-1.96159,2
34.9601,-1.01954,-0.849695,2.03292,0.399907,-1.95961,2
34.9701,-1.01516,-0.854902,2.03293,0.409698,-1.95759,2
34.9801,-1.01075,-0.860087,2.03293,0.41948,-1.95551,2
34.9901,-1.00632,-0.865251,2.03298,0.42925,-1.95339,2
35.0001,-1.00187,-0.870395,2.03299,0.43901,-1.95122,2
35.0101,-0.997396,-0.875519,2.03303,0.448759,-1.949,2
35.0201,-0.992896,-0.880621,2.03313,0.458497,-1.94674,2
35.0301,-0.988371,-0.885703,2.03325,0.468223,-1.94442,2
35.0401,-0.983821,-0.890765,2.03329,0.477938,-1.94205,2
35.0501,-0.979247,-0.895806,2.0333,0.48764,-1.93964,2
35.0601,-0.974646,-0.900826,2.03336,0.497331,-1.93718,2
35.0701,-0.970019,-0.905823,2.03348,0.507009,-1.93467,2
35.0801,-0.965367,-0.9108,2.03356,0.516674,-1.93211,2
35.0901,-0.960693,-0.915754,2.0336,0.526327,-1.9295,2
35.1001,-0.955996,-0.920684,2.03367,0.535966,-1.92685,2
35.1101,-0.951277,-0.925589,2.0337,0.545592,-1.92414,2
35.1201,-0.946534,-0.930469,2.0337,0.555204,-1.92139,2
35.1301,-0.941766,-0.935323,2.03371,0.564802,-1.91859,2
35.1401,-0.936974,-0.940151,2.03374,0.574387,-1.91575,2
35.1501,-0.93216,-0.944954,2.0337,0.583957,-1.91285,2
35.1601,-0.927327,-0.949731,2.03359,0.593512,-1.90991,2
35.1701,-0.922473,-0.954481,2.03343,0.603052,-1.90692,2
35.1801,-0.917597,-0.9592,2.03333,0.612578,-1.90388,2
35.1901,-0.912701,-0.96389,2.03324,0.622088,-1.90079,2
35.2001,-0.907784,-0.968551,2.03318,0.631582,-1.89766,2
35.2101,-0.902847,-0.973185,2.03317,0.641061,-1.89448,2
35.2201,-0.89789,-0.977793,2.03314,0.650524,-1.89125,2
35.2301,-0.892913,-0.982372,2.0332,0.65997,-1.88797,2
35.2401,-0.887918,-0.986925,2.03325,0.6694,-1.88465,2
35.2501,-0.882903,-0.991451,2.03326,0.678814,-1.88128,2
35.2601,-0.877863,-0.995949,2.03333,0.68821,-1.87786,2
35.2701,-0.872797,-1.00042,2.03339,0.697589,-1.8744,2
35.2801,-0.867706,-1.00486,2.03344,0.706951,-1.87089,2
35.2901,-0.86259,-1.00928,2.03347,0.716295,-1.86733,2
35.3001,-0.857454,-1.01368,2.03335,0.725621,-1.86373,2
35.3101,-0.852296,-1.01805,2.03318,0.734929,-1.86008,2
35.3201,-0.847113,-1.02239,2.03308,0.744218,-1.85638,2
35.3301,-0.841908,-1.0267,2.03305,0.753489,-1.85263,2
35.3401,-0.83668,-1.03098,2.0331,0.762741,-1.84884,2
35.3501,-0.831434,-1.03524,2.03313,0.771975,-1.84501,2
35.3601,-0.826171,-1.03947,2.0331,0.781188,-1.84113,2
35.3701,-0.820887,-1.04367,2.03311,0.790383,-1.8372,2
35.3801,-0.815582,-1.04785,2.03313,0.799557,-1.83322,2
35.3901,-0.810255,-1.052,2.03318,0.808712,-1.8292,2
35.4001,-0.804909,-1.05613,2.03316,0.817846,-1.82514,2
35.4101,-0.799545,-1.06023,2.03309,0.82696,-1.82103,2
35.4201,-0.794159,-1.06431,2.03313,0.836053,-1.81687,2
35.4301,-0.788754,-1.06837,2.03313,0.845125,-1.81267,2
35.4401,-0.783334,-1.07241,2.03305,0.854177,-1.80842,2
35.4501,-0.777893,-1.07642,2.03313,0.863207,-1.80413,2
35.4601,-0.772433,-1.08041,2.03331,0.872215,-1.79979,2
35.4701,-0.766958,-1.08438,2.03339,0.881201,-1.79541,2
35.4801,-0.761468,-1.08832,2.03334,0.890166,-1.79098,2
35.4901,-0.755967,-1.09224,2.03323,0.899108,-1.78651,2
35.5,-0.750453,-1.09614,2.0331,0.908028,-1.78199,2
35.51,-0.744928,-1.1,2.03297,0.916925,-1.77743,2
35.52,-0.739391,-1.10383,2.03283,0.925799,-1.77282,2
35.53,-0.733841,-1.10764,2.03272,0.93465,-1.76817,2
35.54,-0.728278,-1.1114,2.03258,0.943478,-1.76348,2
35.55,-0.722699,-1.11514,2.03243,0.952282,-1.75874,2
35.56,-0.717099,-1.11885,2.03245,0.961062,-1.75396,2
35.57,-0.711476,-1.12252,2.03252,0.969818,-1.74913,2
35.58,-0.705834,-1.12616,2.03251,0.97855,-1.74426,2
35.59,-0.700174,-1.12978,2.03232,0.987258,-1.73935,2
35.6,-0.694494,-1.13337,2.03211,0.995941,-1.73439,2
35.61,-0.688787,-1.13693,2.0321,1.0046,-1.72939,2
35.62,-0.683059,-1.14045,2.03213,1.01323,-1.72434,2
35.63,-0.677314,-1.14395,2.03209,1.02184,-1.71926,2
35.64,-0.671549,-1.14741,2.03206,1.03042,-1.71413,2
35.65,-0.665762,-1.15085,2.03219,1.03898,-1.70895,2
35.66,-0.659953,-1.15426,2.03233,1.04751,-1.70374,2
35.67,-0.654129,-1.15765,2.0323,1.05601,-1.69848,2
35.68,-0.64829,-1.16101,2.03216,1.06449,-1.69318,2
35.69,-0.642431,-1.16435,2.03209,1.07294,-1.68784,2
35.7,-0.636553,-1.16765,2.03206,1.08137,-1.68245,2
35.71,-0.630657,-1.17093,2.03204,1.08976,-1.67703,2
35.72,-0.624743,-1.17417,2.03212,1.09813,-1.67156,2
35.73,-0.618814,-1.17739,2.03216,1.10648,-1.66605,2
35.74,-0.612875,-1.18058,2.03216,1.11479,-1.66049,2
35.75,-0.606925,-1.18374,2.03215,1.12308,-1.6549,2
35.76,-0.600968,-1.18687,2.03208,1.13134,-1.64927,2
35.77,-0.595004,-1.18998,2.03189,1.13957,-1.64359,2
35.78,-0.589031,-1.19306,2.03178,1.14777,-1.63787,2
35.79,-0.583049,-1.1961,2.03177,1.15594,-1.63211,2
35.8,-0.577063,-1.19912,2.03167,1.16409,-1.62631,2
35.81,-0.571071,-1.20211,2.03156,1.1722,-1.62047,2
35.82,-0.565073,-1.20506,2.03155,1.18029,-1.61459,2
35.83,-0.559065,-1.20797,2.03167,1.18835,-1.60867,2
35.84,-0.553048,-1.21085,2.03179,1.19637,-1.60271,2
35.85,-0.547022,-1.21371,2.0318,1.20437,-1.59671,2
35.86,-0.540983,-1.21652,2.03182,1.21234,-1.59067,2
35.87,-0.534926,-1.2193,2.03194,1.22028,-1.58459,2
35.88,-0.528848,-1.22205,2.03211,1.22818,-1.57847,2
35.89,-0.522752,-1.22476,2.03221,1.23606,-1.57231,2
35.9,-0.516643,-1.22744,2.03216,1.2439,-1.56611,2
35.91,-0.510519,-1.2301,2.03211,1.25172,-1.55987,2
35.92,-0.504385,-1.23272,2.0319,1.2595,-1.5536,2
35.93,-0.498236,-1.23532,2.03167,1.26725,-1.54728,2
35.94,-0.49207,-1.23787,2.03165,1.27497,-1.54093,2
35.95,-0.485888,-1.24039,2.03168,1.28266,-1.53453,2
